Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Booking Date,TimeZone,Main Currency,Main Amount,Record Type,Payment Currency,Received (PC),Authorised (PC),Captured (PC),Settlement Currency,Payable (SC),Commission (SC),Markup (SC),Scheme Fees (SC),Interchange (SC),Processing Fee Currency,Processing Fee (FC),User Name,Payment Method Variant,Modification Merchant Reference,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
AffiniPayLLC,AffiniPayLLCMP1,CN4TKD686D22P4V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-2Nl6FKo6Gb1avFs5mQ5SKm,ach,2024-06-09 17:43:42,PDT,USD,11.17,Received,USD,11.17,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,CN4TKD686D22P4V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-2Nl6FKo6Gb1avFs5mQ5SKm,ach,2024-06-09 17:43:42,PDT,USD,11.17,Authorised,USD,-11.17,11.17,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,N5C3KLNHV8526TT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-5tIVd9uprnp2eaSuZDbCMt,visa,2024-06-09 17:43:46,PDT,USD,11.11,SentForSettle,USD,,-11.11,11.11,USD,11.02,,0.07,0.01,0.01,,,ws@Company.AffiniPayLLC,visadebit,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-5tIVd9uprnp2eaSuZDbCMt-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,SGX2JC6MM8THSXT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3A5x7bLyLw3wpaeGsbpSD3,visa,2024-06-09 17:43:46,PDT,USD,11.11,SentForSettle,USD,,-11.11,11.11,USD,11.02,,0.07,0.01,0.01,,,ws@Company.AffiniPayLLC,visadebit,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3A5x7bLyLw3wpaeGsbpSD3-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,QJMG8Z6NKVBVL3V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-7EAvHrUKOOfOPE2vAuZZyz,visa,2024-06-09 17:43:47,PDT,USD,11.12,SentForSettle,USD,,-11.12,11.12,USD,11.03,,0.07,0.01,0.01,,,ws@Company.AffiniPayLLC,visadebit,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-7EAvHrUKOOfOPE2vAuZZyz-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,RN7MMZ6NKVBVL3V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3rOHc8kSHBbWPkI30k7x62,visa,2024-06-09 17:43:52,PDT,USD,20.02,Received,USD,-20.02,,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,F9MW2Q2B26252VT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-5JjDVeOSP1vnq4Sj0NahYq,ach,2024-06-09 17:43:58,PDT,USD,11.15,SentForSettle,USD,,-11.15,11.15,,,,,,,,,ws@Company.AffiniPayLLC,ach,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-5JjDVeOSP1vnq4Sj0NahYq-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,L32DDD686D22P4V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-0Vz5C8gz3ADM2DzDiBrg22,ach,2024-06-09 17:43:58,PDT,USD,11.15,SentForSettle,USD,,-11.15,11.15,,,,,,,,,ws@Company.AffiniPayLLC,ach,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-0Vz5C8gz3ADM2DzDiBrg22-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,RFL4ZP2B26252VT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3sfEeVsNWs2b1aT4EUfWqj,ach,2024-06-09 17:43:58,PDT,USD,11.14,SentForSettle,USD,,-11.14,11.14,,,,,,,,,ws@Company.AffiniPayLLC,ach,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3sfEeVsNWs2b1aT4EUfWqj-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,WBBTPLNHV8526TT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-6TbP6vsaaCSUbKaaEcenfF,visa,2024-06-09 17:43:58,PDT,USD,11.13,SentForSettle,USD,,-11.13,11.13,USD,11.04,,0.07,0.01,0.01,,,ws@Company.AffiniPayLLC,visadebit,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-6TbP6vsaaCSUbKaaEcenfF-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,RN7MMZ6NKVBVL3V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3rOHc8kSHBbWPkI30k7x62,visa,2024-06-09 17:44:01,PDT,USD,20.02,RefundAuthorised,USD,20.02,-20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,RN7MMZ6NKVBVL3V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3rOHc8kSHBbWPkI30k7x62,visa,2024-06-09 17:44:01,PDT,USD,-20.02,SentForRefund,USD,,20.02,-20.02,USD,-20.42,0.40,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,XPLPF6NTRC9GBQ65,7mAopuWRc9oeiI8EDd3X2z-1unNxxVLULk68IpbxsneNj-4MPMSXxZGQMLf9bxGQyJ8S,visa,2024-06-09 17:44:02,PDT,USD,11.20,Expired,USD,,-11.20,,,,,,,,,,system,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,S7KV5Q2B26252VT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-1uFVNIbpxh43PCzHTviMIR,ach,2024-06-09 17:44:13,PDT,USD,11.16,SentForSettle,USD,,-11.16,11.16,,,,,,,,,ws@Company.AffiniPayLLC,ach,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-1uFVNIbpxh43PCzHTviMIR-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,XG5JKWS3H8SRHBV5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-2TAtmzoULPxbYgZC9mMefa,ach,2024-06-09 17:44:13,PDT,USD,11.16,SentForSettle,USD,,-11.16,11.16,,,,,,,,,ws@Company.AffiniPayLLC,ach,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-2TAtmzoULPxbYgZC9mMefa-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,DHTR9MNHV8526TT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-1BqFpRkSVHHvA4FiI1E4Mx,visa,2024-06-09 17:44:17,PDT,USD,20.02,Authorised,USD,-20.02,20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,DHTR9MNHV8526TT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-1BqFpRkSVHHvA4FiI1E4Mx,visa,2024-06-09 17:44:17,PDT,USD,20.02,Received,USD,20.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,R4VFLWQ3WTJL3J65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7NO5jtLB96FL2G98zeNXKm,ach,2024-06-09 17:44:22,PDT,USD,28.93,Received,USD,28.93,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,R4VFLWQ3WTJL3J65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7NO5jtLB96FL2G98zeNXKm,ach,2024-06-09 17:44:22,PDT,USD,28.93,Authorised,USD,-28.93,28.93,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,T7FMWD686D22P4V5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3wEkp1ayDD8Z9UMCB1Su3C,ach,2024-06-09 17:44:25,PDT,USD,68.05,Authorised,USD,-68.05,68.05,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,T7FMWD686D22P4V5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3wEkp1ayDD8Z9UMCB1Su3C,ach,2024-06-09 17:44:25,PDT,USD,68.05,Received,USD,68.05,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,BD4T9MK77SRZ5TT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6gOVBd1J3eEJIWUBm5EXma,ach,2024-06-09 17:44:26,PDT,USD,62.37,Received,USD,62.37,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,BD4T9MK77SRZ5TT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6gOVBd1J3eEJIWUBm5EXma,ach,2024-06-09 17:44:26,PDT,USD,62.37,Authorised,USD,-62.37,62.37,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,LFV63XS3H8SRHBV5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7UK1B99mNqOcf1y8FtvNeq,ach,2024-06-09 17:44:28,PDT,USD,23.26,Authorised,USD,-23.26,23.26,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,LFV63XS3H8SRHBV5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7UK1B99mNqOcf1y8FtvNeq,ach,2024-06-09 17:44:28,PDT,USD,23.26,Received,USD,23.26,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,Q8F7VM5BG9QKTH65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2zbMkaMtiGijBtc8ir2u42,ach,2024-06-09 17:44:34,PDT,USD,15.39,Authorised,USD,-15.39,15.39,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,Q8F7VM5BG9QKTH65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2zbMkaMtiGijBtc8ir2u42,ach,2024-06-09 17:44:34,PDT,USD,15.39,Received,USD,15.39,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,VQ6MPWQ3WTJL3J65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3yb89DhFqDZeAqd7bGI0uD,ach,2024-06-09 17:44:36,PDT,USD,16.46,Received,USD,16.46,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,VQ6MPWQ3WTJL3J65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3yb89DhFqDZeAqd7bGI0uD,ach,2024-06-09 17:44:36,PDT,USD,16.46,Authorised,USD,-16.46,16.46,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JDG3QSWGD8CQGS65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6shoGJ3D7lvq2vGnuXCBt6,visa,2024-06-09 17:44:39,PDT,USD,28.07,Authorised,USD,-28.07,28.07,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JDG3QSWGD8CQGS65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6shoGJ3D7lvq2vGnuXCBt6,visa,2024-06-09 17:44:39,PDT,USD,28.07,Received,USD,28.07,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,WLK2HMNHV8526TT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-5ZJ3K1ApZjIhEz5BBZp8Lg,visa,2024-06-09 17:44:40,PDT,USD,20.02,Received,USD,20.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,WLK2HMNHV8526TT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-5ZJ3K1ApZjIhEz5BBZp8Lg,visa,2024-06-09 17:44:41,PDT,USD,20.02,Authorised,USD,-20.02,20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JGPPHMNHV8526TT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5AUn9dSf0ah4hJg37UCI6w,visa,2024-06-09 17:44:43,PDT,USD,76.29,Authorised,USD,-76.29,76.29,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JGPPHMNHV8526TT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5AUn9dSf0ah4hJg37UCI6w,visa,2024-06-09 17:44:43,PDT,USD,76.29,Received,USD,76.29,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,R4VFLWQ3WTJL3J65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7NO5jtLB96FL2G98zeNXKm,ach,2024-06-09 17:44:58,PDT,USD,28.93,SentForSettle,USD,,-28.93,28.93,,,,,,,,,ws@Company.AffiniPayLLC,ach,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7NO5jtLB96FL2G98zeNXKm-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,WHF2DXWC6P5SHBV5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7RY1djIXBRIOzjXxaw8x0d,visa,2024-06-09 17:44:58,PDT,USD,11.80,Received,USD,11.80,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,WHF2DXWC6P5SHBV5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7RY1djIXBRIOzjXxaw8x0d,visa,2024-06-09 17:44:59,PDT,USD,11.80,Authorised,USD,-11.80,11.80,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,NR8NKD6MM8THSXT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-6Nq9vcJx6lzNt4nhp3Mm1O,visa,2024-06-09 17:45:02,PDT,USD,20.02,Received,USD,20.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,NR8NKD6MM8THSXT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-6Nq9vcJx6lzNt4nhp3Mm1O,visa,2024-06-09 17:45:03,PDT,USD,20.02,Authorised,USD,-20.02,20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,BD4T9MK77SRZ5TT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6gOVBd1J3eEJIWUBm5EXma,ach,2024-06-09 17:45:13,PDT,USD,62.37,Cancelled,USD,,-62.37,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,KZF6ND6MM8THSXT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3M71o1Ev7DRNBRlgwck06q,visa,2024-06-09 17:45:13,PDT,USD,20.02,Received,USD,20.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,LFV63XS3H8SRHBV5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7UK1B99mNqOcf1y8FtvNeq,ach,2024-06-09 17:45:13,PDT,USD,23.26,SentForSettle,USD,,-23.26,23.26,,,,,,,,,ws@Company.AffiniPayLLC,ach,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7UK1B99mNqOcf1y8FtvNeq-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,Q8F7VM5BG9QKTH65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2zbMkaMtiGijBtc8ir2u42,ach,2024-06-09 17:45:13,PDT,USD,15.39,Cancelled,USD,,-15.39,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,T7FMWD686D22P4V5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3wEkp1ayDD8Z9UMCB1Su3C,ach,2024-06-09 17:45:13,PDT,USD,68.05,SentForSettle,USD,,-68.05,68.05,,,,,,,,,ws@Company.AffiniPayLLC,ach,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3wEkp1ayDD8Z9UMCB1Su3C-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,VQ6MPWQ3WTJL3J65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3yb89DhFqDZeAqd7bGI0uD,ach,2024-06-09 17:45:13,PDT,USD,16.46,SentForSettle,USD,,-16.46,16.46,,,,,,,,,ws@Company.AffiniPayLLC,ach,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3yb89DhFqDZeAqd7bGI0uD-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,KZF6ND6MM8THSXT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3M71o1Ev7DRNBRlgwck06q,visa,2024-06-09 17:45:14,PDT,USD,20.02,Authorised,USD,-20.02,20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,DHTR9MNHV8526TT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-1BqFpRkSVHHvA4FiI1E4Mx,visa,2024-06-09 17:45:24,PDT,USD,20.02,SentForSettle,USD,,-20.02,20.02,USD,19.85,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-1BqFpRkSVHHvA4FiI1E4Mx-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,VLX3HF9JTSC2P4V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3SsDQaKDQFX9mkm84FuhYL,visa,2024-06-09 17:45:24,PDT,USD,20.02,Received,USD,20.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,NCZVQD6MM8THSXT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-5e67872cyjmdcBMXWd7jmk,visa,2024-06-09 17:45:25,PDT,USD,20.02,Received,USD,20.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,VLX3HF9JTSC2P4V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3SsDQaKDQFX9mkm84FuhYL,visa,2024-06-09 17:45:25,PDT,USD,20.02,Authorised,USD,-20.02,20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,DHTR9MNHV8526TT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-1BqFpRkSVHHvA4FiI1E4Mx,visa,2024-06-09 17:45:26,PDT,USD,-11.00,SentForRefund,USD,,,-11.00,USD,-11.22,0.22,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-1PwPbinYgGIdeDO42BzpVH,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,NCZVQD6MM8THSXT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-5e67872cyjmdcBMXWd7jmk,visa,2024-06-09 17:45:26,PDT,USD,20.02,Authorised,USD,-20.02,20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JDG3QSWGD8CQGS65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6shoGJ3D7lvq2vGnuXCBt6,visa,2024-06-09 17:45:28,PDT,USD,28.07,Cancelled,USD,,-28.07,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,WLK2HMNHV8526TT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-5ZJ3K1ApZjIhEz5BBZp8Lg,visa,2024-06-09 17:45:28,PDT,USD,20.02,SentForSettle,USD,,-20.02,20.02,USD,19.85,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-5ZJ3K1ApZjIhEz5BBZp8Lg-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,WLK2HMNHV8526TT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-5ZJ3K1ApZjIhEz5BBZp8Lg,visa,2024-06-09 17:45:30,PDT,USD,-11.00,SentForRefund,USD,,,-11.00,USD,-11.22,0.22,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-6CMPDdSFL5vIyK9HhiwYYK,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,L86FTD6MM8THSXT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3A4GO4sMrrXfsSuopOwz9X,visa,2024-06-09 17:45:36,PDT,USD,20.02,Received,USD,20.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,L86FTD6MM8THSXT5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-3A4GO4sMrrXfsSuopOwz9X,visa,2024-06-09 17:45:36,PDT,USD,20.02,Authorised,USD,-20.02,20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,KTNBNF9JTSC2P4V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-4RrRCi8b3F79169DIh8MAx,visa,2024-06-09 17:45:47,PDT,USD,20.02,Received,USD,20.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,KTNBNF9JTSC2P4V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-4RrRCi8b3F79169DIh8MAx,visa,2024-06-09 17:45:47,PDT,USD,20.02,Authorised,USD,-20.02,20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,K67PTXWC6P5SHBV5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-2ANsmqzxbiGKlIkCx2jaek,visa,2024-06-09 17:45:58,PDT,USD,20.02,Received,USD,20.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,K67PTXWC6P5SHBV5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-2ANsmqzxbiGKlIkCx2jaek,visa,2024-06-09 17:45:58,PDT,USD,20.02,Authorised,USD,-20.02,20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,MPZXWXWC6P5SHBV5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-4OYHk4mSqJ0ep1xMcC1yDY,visa,2024-06-09 17:46:08,PDT,USD,20.02,Received,USD,20.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,MPZXWXWC6P5SHBV5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-4OYHk4mSqJ0ep1xMcC1yDY,visa,2024-06-09 17:46:09,PDT,USD,20.02,Authorised,USD,-20.02,20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,SHZ4T27NKVBVL3V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-74l5txIhJih2h9eK42AywH,visa,2024-06-09 17:46:19,PDT,USD,20.02,Received,USD,20.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,SHZ4T27NKVBVL3V5,4X6FQGhK5CXhdAlJcS2D6U-2PNHPrN6ZevYxbm641gH6t-74l5txIhJih2h9eK42AywH,visa,2024-06-09 17:46:20,PDT,USD,20.02,Authorised,USD,-20.02,20.02,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
